text,location,interest
Malaysia Govt will reveal its decision on the next steps for 5G rollout. Will Malaysia retain a 5G monopoly or will it liberalise the rollout with infrastructure competition? https://t.co/YXBspF3pYE,,technology
Keep your eyes on this because this I believe is the first case of the US and EU warning a country about using Huawei 5G equipment. Malaysia will be an interesting battleground.,,technology
EU and US warn Malaysia of ‘national security’ risk in Huawei’s bid for 5G role https://t.co/pyfQzYHVhi,,technology
"According to a report by Financial Times, representatives of the United States and the European Union have urged Malaysia to keep the current 5G Single Wholesale Network model with Ericsson as the sole 5G vendor. The US claims that upending the existing 5G model would undermine… https://t.co/Hkq2v5eSSV",,technology
@Kanthan2030 They have already done this years back and that is why the 5G in Malaysia is shitty af.,,technology
US and EU wants Malaysia to remove Huawei from 5G #Huawei #US #EU #Malaysia #5G  https://t.co/AH9PMCALyy,,technology
EU and US warn Malaysia of ‘national security’ risk in Huawei’s bid for 5G role.  So the free market West is trying to by government intervention bully Malaysia into accepting @ericsson as the provider of 5G and rejecting Huawei...surprise...not.  https://t.co/1qYt6eNNdM,,technology
"@Kanthan2030 From an analytical standpoint, the news that Malaysia is supporting China in Huawei's bid for 5G is significant.   This decision highlights the importance of maintaining strong ties with allies and the potential benefits of collaborating with China on technological advancements.…",,technology
"EU, US warn Malaysia of security risk in Huawei's bid for 5G role - FT https://t.co/wy557IN8uk https://t.co/bRGLQxXVWC",,technology
"It was reported that the US and EU are pressuring Malaysia to retain the current 5G monopoly with DNB and Ericsson. Interestingly, the US and EU don't deploy 5G using the single wholesale network model.   https://t.co/FEAtzIjBj5",,technology
"Imperialists trying to bully Malaysia into accepting Ericsson as the provider of 5G and rejecting Huawei.   Free market and capitalism always depend on some extra help from the government.  Plus, Chinese tech inhibits US spying. Not good!   https://t.co/h0tZxIgnuj",,technology
The EU and U.S. have warned Malaysia over risks to national security and foreign investment as the Southeast Asian country finalises a review of its 5G rollout that could allow Huawei to bid for a role in its telecoms infrastructure https://t.co/0h13inxkpA,,technology
"EU, US warn Malaysia of security risk in Huawei's bid for 5G role - FT https://t.co/KDhYJMAA8A https://t.co/Lob1OcmrBR",,technology
The EU and US have warned Malaysia over risks to national security and foreign investment as the government finalises a review of its 5G rollout that could allow China’s Huawei a role in the country’s telecoms infrastructure https://t.co/WU7OrT7Kq3 https://t.co/uUbOu3cjSk,,technology
EU and US warn Malaysia of the risks to national security and foreign investment related to a review of its 5G rollout that could give China’s Huawei access.  Great get from @mjruehl   https://t.co/V1Z5EM4MIa,,technology
EU and US warn Malaysia of ‘national security’ risk in Huawei’s bid for 5G role https://t.co/qz2WpK6GYu,,technology
EU AND US WARN MALAYSIA OF ‘NATIONAL SECURITY’ RISK IN HUAWEI’S BID FOR 5G ROLE - FT,,technology
"While it is admirable for Malaysia to aim 80% 5G population coverage by the end of 2023, GSMA says infrastructure competition is crucial to foster innovation and enabling Malaysia to compete with its regional peers.  https://t.co/XoCWzehv9B",,technology
#GeForceNOW Malaysia Subscription Fee Starts From RM30 Per Month  @NVIDIAGFN @Yes_5G  https://t.co/aKBZsIZn5U https://t.co/rdeD2ntXVR,,technology
Malaysians often complain about monopolies such as TNG but many believe that a 5G monopoly will do a better job of providing quality mobile coverage at a lower cost for consumers. Is DNB the best monopoly for Malaysia? https://t.co/uc9P8Y3tK7,,technology
Exclusive: Malaysia plans to set up second 5G network from next year -sources https://t.co/AgGlmdBbUa https://t.co/rQDE9qf3bN,,technology
Malaysia plans to set up second 5G network from next year  https://t.co/AkEav9dc8q  #ARYNews,,technology
Exclusive: Malaysia plans to set up second 5G network from next year   It was not clear how the proposal for a second 5G network would affect DNB's existing agreements with its development partner Swedish telecoms giant Ericsson and other mobile operators. https://t.co/bssFFYiyx0,,technology
"1. Four sources have told Reuters, that Malaysia reportedly plans to introduce a second 5G network from January 2024 to challenge DNB's lock on the market.  However, the Communications and Digital Ministry says no decision has been made yet.  https://t.co/AadrY27Kwg",,technology
Exclusive: Malaysia plans to set up second 5G network from next year -sources https://t.co/VrpSxuNQiR https://t.co/cBUMB1qhUE,,technology
"A little Sunday scoop: Malaysia plans to introduce a second 5G network from January 2024, in a bid to break a monopoly held by DNB, sources told Reuters. A proposal is expected to be submitted to cabinet this week.   mine w/ @yantoultrangui  https://t.co/Hm9ju3el6L",,technology
Exclusive: Malaysia plans to set up second 5G network from next year -sources https://t.co/OgaNmu7ljj https://t.co/lc8uT476Na,,technology
You can pre-order the #OnePlusNordCE3Lite 5G and #OnePlusNordBuds2 in #Malaysia from now until 17 April 2023.  Purchase them at Lazada: https://t.co/V4E95aTuy8 Official OnePlus Web Store: https://t.co/fqmCoz4Flf  #LargerThanLife #OnePlusMalaysia #OnePlus #JacksonWang https://t.co/PUqSN01DRN,,technology
"YES 5G PRESALE IS LIMITED TO 1000 people, each person get to purchase MAXIMUM 2 TICKETS and what? You think Malaysia only have 2000 citizen?? What you means by not using the opportunity when ALL THE FANS fight to be the 1000 lucky person to get the promo code.",,technology
HAHAHAAHAHA FOREIGNER STRAIGHT AWAY WTS TICKETS RIGHT AFTER THEY PURCHASED IT KO MEMANG SHIBAL KAN DAH TAHU MALAYSIA NI TAKDA 5G MEMANG KALAH LA #TDS2inKL,,technology
"Hi Malaysia NCTzen, all codes have been sent out via emails. If you have not received your codes, kindly check your spam inbox and if you still did not get it, kindly leave a comment down below and we will contact you personally to pass you the codes #TDS2inKL #Yes5GxNCTDream",,technology
"#NCTDREAM TOUR 'THE DREAM SHOW 2 : In A DREAM' in KUALA LUMPUR, MALAYSIA  💡 Pre-sale for Yes 5G users: 5th April, 2pm-7pm 💡 Public Sale: 6th April, 2pm 🎫 Ticketing platform: https://t.co/IGbPTfy9q4  🌐 Info Web: https://t.co/Oidrsdjynm  #THEDREAMSHOW2_in_KUALALUMPUR #TDS2inKL https://t.co/e3PZK8CEbu",Kuala Lumpur,technology
"Despite being late to the 5G race, Digi scored the highest for 5G video streaming, gaming, voice, download and upload speed in Malaysia according to Opensignal. Meanwhile, Celcom dominates for overall mobile experience including 4G coverage.  https://t.co/NDXKVahdsv",,technology
More details from Star Planet website  Pre-sale 5/4/2023 :  -Only for 5G users with Malaysia NRIC  -Active users - 1000 promo code - maximum 2 ticket per code exept p5  #TDS2inKL https://t.co/W6Lt8vFNsI,,technology
"MALAYSIA NCTZEN, take note for presale details by @Yes_5G !! details will be up tomorrow 31st MARCH, 3PM #Yes5GForAll #Yes5GxNCTDream #Yes5GxTDS2KL #NCTDream https://t.co/LYEoSdxQwm",,technology
"Here's the list of postpaid plans with unlimited"" data in Malaysia under RM100. As of March 2023, only Digi, Celcom/Xpax, Yes 5G and RedOne are offering ""unlimited"" on postpaid. Maxis and U Mobile currently do not offer ""unlimited"" on postpaid. https://t.co/daEPowWIz4 https://t.co/Q42icnEt8g""",,technology
@Yes_5G Prioritize malaysia citizen first n can be postpaid or prepaid please..,,technology
iQOO Z7x 5G (I2216) receives the SIRIM certification in Malaysia. #iQOO #iQOOZ7x5G https://t.co/38sWo5aftB,,technology
#NVIDIA #GeForceNow Cloud Gaming Service Goes Live In Malaysia: Currently In Beta  @NVIDIAGFN @Yes5Ggaming @Yes.5G  https://t.co/pIDiUi8cIt https://t.co/lsGHg7Tg1O,,technology
#Samsung #GalaxyA54 5G and #GalaxyA34 5G Now Official: Coming Soon To Malaysia  @SamsungMalaysia  https://t.co/LwjErj25NO https://t.co/L2LnM3zdF4,,technology
"Download GSMAi latest spotlight report Malaysia’s 5G SWN: what change could look like"" https://t.co/lTzw6Agm6Q. This Spotlight reiterates the value of 5G coverage and adoption, the routes available and the potential implications of a change in direction.""",,technology
#CapacityNews: @myTMgroup and @ZTEPress Malaysia are to build a hybrid #cloud #5G core network designed to support future technologies and #applications.  Read the full report by @nitnat1989 on our website: https://t.co/qzc0A4Om3l  #Telecoms #Telecommunications #Technology #News https://t.co/xZRlh0xS4x,,technology
"Despite achieving close to 50% 5G population coverage after one year of deployment, Malaysia’s 5G take up rate is behind the Philippines and Indonesia. Malaysia’s 5G take up rate is only at 1% as of Dec 2022. Why aren’t more Malaysians taking up 5G?  https://t.co/a3gvajASMQ https://t.co/rFgDSH5HfH",,technology
"2. “We will not entertain, and we will not be swayed. Neither will we be prejudiced.”  Fahmi said this when responding to Kampar MP Chong Zhemin, who referenced a Financial Times report titled “Huawei fights for role as Malaysia reviews 5G tender”.",,technology
"1. Communications and Digital Minister Fahmi Fadzil has warned companies against using media outlets to lobby for tenders to provide 5G network equipment in Malaysia.   “If there’s any media listening to my speech now, stop it,” he says. https://t.co/MpdaqAmUSU",,technology
"Malaysia implementing 5G Singapore planning blueprint for 6G  Their Comms Minister comment  “Few countries think this far ahead, much less organise themselves to realise this plan”  The slap delivered from across the straits  In today’s issue: https://t.co/s5g1sjIcXU https://t.co/NO0lx7wQFZ",,technology
Huawei fights for role as Malaysia reviews 5G tender  Consideration of telecom supplier blacklisted by Washington tests Kuala Lumpur’s relations with China and the US https://t.co/7wE7PGWAXp,Kuala Lumpur,technology
Huawei fights for role in Malaysia’s 5G rollout https://t.co/nxPTqfVx28,,technology
Jo Ghani questioned why Malaysia created DNB just for 5G when there's already TM which has extensive fibre coverage needed for 5G rollout. He claims Malaysia has to guarantee DNB's RM16.5 billion expenditure.  https://t.co/FZyDE6iOLt https://t.co/HDbcDhoshe,,technology
Tong Kooi Ong wrote another long ass article defending 5G rollout in Malaysia. What is this billionaire's interest in the 5G rollout? A question for which the public do not have much answer.,,technology
"A proud moment !   In collaboration with @DNB_Official, we are showcasing how #5G enabled education is bridging the digital divide in Malaysia 🇲🇾   More on this story ⤵️#EricssonMWC #MWC23",,technology
📣News from #MWC23 !  We are partnering with @myMRANTI &amp  @dnb_official to accelerate #5G for Malaysia 🇲🇾 and imagine new possibilities  Learn more ⤵️ #EricssonMWC,,technology
"Exciting news! MDEC has signed an MoU with @GSMA, the Groupe Speciale Mobile Association, to accelerate the development of 5G applications and spur Malaysia's digital economy growth. https://t.co/BxhlsGU9H3",,technology
Jackson Wang in #Malaysia 🇲🇾 #OnePlusXJacksonWang  #OnePlus11  #OnePlus11 5G https://t.co/QwKAVvy2W0,,technology
Hands on with the latest curved screen budget phones in Malaysia — Oppo Reno 8T 5G &amp  Honor X9a.   The 8T has a better build &amp  software is extremely responsive but it’s more expensive &amp  lacks an UW cam.   The X9a has a bigger battery alongside an UW cam.   Both use the SD695. https://t.co/KynOynu8Sw,,technology
"Which telco has the best unlimited prepaid plan in Malaysia? Celcom, Digi, Maxis, U Mobile, Yes 5G, Yoodo, Tune Talk or Unifi Mobile? Check out February 2023 guide.   https://t.co/GO4825fmUX https://t.co/L03c0bAhRO",,technology
"@ColinBrazierTV The MVNOs buy wholesale. The wholesale price of a 5G gigabyte in the UK is approximately (in USD) 39 us cents. $0.39. Now compare that with Malaysia, which has a new a vastly better wholesale model for 5G (&amp  no 5G auction). The wholesale price of a gigabyte in Malaysia is 3 cents",,technology
"Johari Ghani says Malaysia should focus on running the govt, not getting involved in telco business. He said the telcos should be the ones rolling out 5G while the govt controls the mechanism to ensure that they deliver. https://t.co/rRIzlACO06",,technology
[PRESS RELEASE] OnePlus Launches the OnePlus 11 5G officially in Malaysia  📰: https://t.co/7WUJxHVmZE  #OnePlus11 5G #OnePlusXJacksonWang #JacksonWang #ShapeofPower #OnePlus11MY https://t.co/iDGsYvMVQY,,technology
"OnePlus 11 5G is now official in Malaysia and it's more affordable than expected. 8GB RAM + 128GB storage - RM3,299 16GB RAM + 256GB storage - RM3,599 OnePlus Buds Pro 2 - RM869  https://t.co/9vxSs2QHIQ https://t.co/I99HEJ5LJH",,technology
"Congratulations to the new 🇲🇾government!   There are many opportunities for collaboration in cyberspace. The US looks forward to advancing our global, digital economy and Malaysia’s 5G trusted vendor rollout. https://t.co/wvhdg7dJjY",,technology
