text,location,interest
"Today, at the SG's Home in Makkah, HE Mr. @anwaribrahim, the PM of Malaysia visited HE Dr. Al-Issa, discussing MWL's initiative of building bridges between civilizations based on shared values. Malaysia's Minister of Foreign Affairs &amp  Minister of Comms &amp  Digital, also attended. https://t.co/sgDNBYhQAl",,technology
"95% of countries use digital car plates, time for Malaysia to do the same, says Dr Wee https://t.co/VNs5f2qvmm  https://t.co/VNs5f2qvmm",,technology
Malaysia has potential as digital hub leader in Southeast Asia   https://t.co/MxSx1hMde1 https://t.co/h3G3K351jE,,technology
"The American Boyfriend will be out in digital format on Penguin books Tues 25 July 2023.  Print copies in Singapore and India on same day, 1st Aug in Malaysia, 8th in the Philippines, 15th in Indonesia, UK and USA end Aug to mid-Sept.  Actual manuscript pic (final draft).👇 https://t.co/5EegKnse54",,technology
"The bankrupcy lawyer John Ray reconstructed accounting for FTX.  It was 1b in net revenues in 21 as expected for what was the third digital exchange.  There is 1.4m customers from Indonesia, Malaysia, M.E., India, China, Europe, Africa that will be happy to stay with a new owner https://t.co/UV5MLdtP5W",,technology
"Deputy HC @DWallace_KL said that Digital, Technology &amp  Cyber is the fastest growth sector in the UK’s bilateral trade with Malaysia which currently totals £5.9 billion. He called the UK-Malaysia Digital Innovation Programme a catalyst for commercial partnerships and investments. https://t.co/nXRKoh7MBh",,technology
"At the 🇬🇧🇲🇾 Digital Innovation Programme Demo Day, 10 UK net zero start-ups pitched their tech solutions for up to US$1m investment &amp  entry into @SunwayiLabs &amp  in support of the wider tech ecosystem in Malaysia. This was welcomed by Minister of Economy @RafiziRamli in his keynote https://t.co/p6rZbwFqrK",,technology
"Hello #KL 👋   In 2019, I visited @SunwayGroup for the 1st time w @gerardgrech and we looked out at Sunway’s university, hospitals, innovation lab and hotels and agreed to start a new digital innovation partnership that brought 🇬🇧 #startups to Malaysia to test and scale. https://t.co/eRg4ETP2hm",,technology
Ji Hyo's different digital advertisement board around Malaysia   #SongJihyoinKL #SongJiHyo #송지효 https://t.co/BAlc3N4PUp,,technology
"Faham je korang nak push for digitalized identification.  Im all for it kalau whole malaysia fully digitalized. (Read: Warga emas dan pedalaman)  If not, physical identification is still relevant while digital alternative can be done, whilst not abrogating the physical feature.",,technology
"1. The frequency and severity of cybersecurity attacks is on the rise in Malaysia, says Communications &amp  Digital Deputy Minister Teo Nie Ching.  The National Scam Response Centre received 3,482 genuine calls recording losses of RM27million for Jan-Feb this year alone,"" Teo said. https://t.co/HnQJXvsR2Q""",,technology
"At the ID on foreign debt focused on 'international financial obligations, digital systems &amp  human rights', 🇲🇾 expressed its commitment to drive the digital economy forward towards making Malaysia a globally competitive digital nation. https://t.co/tGDJPo8Fxd",,technology
Great news for Malaysia's digital economy!  The Malaysia Government's unwavering commitment to social justice is reflected in the inclusive and sustainable budget allocations of Belanjawan Madani 2023. https://t.co/Cl8E0yBTNv,,technology
Attention all eligible companies and training providers registered in Malaysia! 📢  Are you passionate about empowering the workforce of tomorrow and driving digital transformation in Malaysia? https://t.co/bCqdG1skRU,,technology
"AJI Indonesia &amp  5 Southeast Asian media groups (GeramM, @CIJ_Malaysia , AJTL, CamboJA, NUJP) are engaging in the Regional Collaboration project on press freedom issue.  Digital &amp  Physical Safety Training was conducted in Timor-Leste, Indonesia, and Malaysia during Feb-March 2023. https://t.co/NcgPfSa19v",,technology
"Cyberview would like to congratulate @themonstastudio for bringing home the #1 Anime Fan Award from Tokyo Anime Award Festival #TAAF2023 for their animation film, #Mechamato.   This marks yet another huge milestone for Malaysia's animation field, and digital creative industry.",,technology
"Malaysia’s Construction Sandbox launched by YBM of @MOSTI during the Digital Construction Summit 2023. The 11th @NTIS Sandbox, under the auspices of @MOSTI &amp  @MOWorks will help @myMRANTI commercialise technology &amp  innovation in Malaysia’s construction industry. #ideastoimpact https://t.co/u5d4gEP57O",,technology
"A total of 186 new Keluarga Malaysia Digital Economic Centres (PEDi) will be introduced nationwide this year to increase the level of internet literacy in the public, especially in rural areas.  Read more at https://t.co/HNPP7e5ajL https://t.co/GUdSfswUzG",,technology
"MDEC's MD Roadshow in Melaka promoted Malaysia Digital and encouraged investment in the state's digital economy, showcasing opportunities for growth and innovation. We thank the Melaka State Government on the support and commitment towards #MalaysiaDigital.  #SayaDigital https://t.co/rwdai9o4ya",,technology
"#Malaysia is very interesting for our European investors, interested in @ASEAN area. We are leading projects and digital and sustainability sectors. @OfficialMIDA  https://t.co/hsKSwVpe2l",,technology
Let's watch #AbangBrooch on @501Awani talking about Web3/NFT as an alternative marketplace for MSMEs in Malaysia! Exciting to see how digital initiatives by the government can help small biz thrive in the digital age! #nftcommunity #nftmalaysia #NFTartists #MSME #Malaysia #Nft https://t.co/cmWlYb2hOd,,technology
"1. Communications and Digital Minister Fahmi Fadzil has warned companies against using media outlets to lobby for tenders to provide 5G network equipment in Malaysia.   “If there’s any media listening to my speech now, stop it,” he says. https://t.co/MpdaqAmUSU",,technology
"1. MOE plans to continue efforts to address the issue of heavy school bags, including through the use of digital textbooks.  Deputy Minister Lim Hui Ying says, 754 digital textbooks have now been uploaded on the Digital Educational Learning Initiative Malaysia (DELIMa) platform. https://t.co/D5byhExG7n",,technology
"My top 5 takeaways from Invest Malaysia 2023  1. PMX - CGT not applied to IPO 2. Bursa - framework on LEAP to Main 3. Johan - RM10bil fuel subsidy leakage 4. Loke - HSR can go on, if private funded 5. Fahmi - Golden Digital Decade   There's others of course, all on @501Awani",,technology
"The cooperation between #China and Malaysia has great prospects in digital infrastructure, green #SilkRoad, and other areas, said Ong Tee Keat(翁诗杰), former Malaysian Minister of Transport. #TwoSessions2023 https://t.co/edTH8Oe4yQ",,technology
"Invest Malaysia berlansung sekarang. Keynote by PM. Speeches later today by ministers of Economy, MITI, Coms &amp  Digital, Transport. https://t.co/CmnVLlL51B",,technology
We will also have Malaysia VTuber Showcase at our booth! (We also on Boulevard's giant digital billboard) https://t.co/RpWHszykik,,technology
"@ComicsByVieN Seems like they did a digital/online release in 2021, &amp  Malaysian cinema release in 2023. According to wikipedia (lol) it's called Edge of the World in UK &amp  Rajah in Malaysia &amp  Brunei, maybe bc they thought the Rajah"" would appeal more to Malaysian/SEA audiences? Lmao idk lah""",,technology
MALAYSIA AUTOGATE FACILITIES FOR FOREIGNERS   🔵 Malaysia Digital Arrival Card (MDAC) ➡️ https://t.co/QBodTdaTXD  #MalaysiaMADANI  #KDNMADANI #imigresen #jim  ➡️ https://t.co/4W2bb4XoGI https://t.co/nHmkfcz9CW,,technology
Digital footprint 👣 https://t.co/iR0vZZn4Ih,,technology
It’s easier than ever to get your hands on a PS5 in Malaysia now! What better way to celebrate that than to give away 2 free PS5 Digital Editions! #LivefromPS5 #GamerBravesPS5  More info here:  https://t.co/2I2eAcYPQc https://t.co/MhJQeS8doQ,,technology
"The recent decision by Amazon Web Services (or AWS) to invest RM25.5 billion by 2037 in Malaysia, commemorate a significant milestone for our nation’s FDI story and digital economy. https://t.co/Y7ZhvlU9ik",,technology
"Exciting news for Malaysia! This a great boost for the tech &amp  digital ecosystem. RM25.5b investment into Msia, making it the first in the region for cloud computing infrastructure with 3 availability zones is a catalyst on many fronts. Looking forward to collaborating with AWS. https://t.co/AVF6CrDUDA",,technology
2 March 2023 - Exciting news for Malaysia's digital economy! Amazon Web Services (AWS) has announced its plan to invest RM25.5 billion in a cloud computing infrastructure in the country. https://t.co/qPsrwva6G8,,technology
"This significant investment reaffirms global investors' confidence in Malaysia's digital economy ecosystem, and the new AWS Region will provide a reliable, secure, and scalable platform for businesses, governments, and enterprises. https://t.co/SgL6s5sJsv",,technology
We welcome AWS &amp  it's first Regional Infrastructure in Malaysia with a planned total investment value of RM25.5 billion. We look forward to our continued collaboration with AWS to advance our Malaysia Digital national strategic initiative.  #SayaDigital #MalaysiaDigital https://t.co/AvkKW1v4Pk,,technology
RM25.5 bln AWS investment affirms Malaysia's importance as digital hub of choice - @fahmi_fadzil    https://t.co/gdr1ZHkV62 https://t.co/u4HQVW8NFf,,technology
"Malaysia to see an even greater increase in digital transformation, digital trust in society from AWS' RM25.5 billion investment -- PM @anwaribrahim https://t.co/QeaRK0MAlR",,technology
"Networking with @AimanPsikologi (250k+ followers on Twitter) sharing mengenai topic psikologi di Malaysia.  A talented &amp  highly intelligent dude.   We discussed:  + bisnes &amp  psikologi + content creation framework + marketing utk produk digital  Kalau belum, please follow him☝️ https://t.co/htciIlcmgU",,technology
A robust Halal certified food industry + border security cooperation + push for digital governance = stronger Philippine-Malaysia Relationship.   Cabinet Secretary in Attendance Duties Day 1... https://t.co/5XZcudc5wG,,technology
"A proud moment !   In collaboration with @DNB_Official, we are showcasing how #5G enabled education is bridging the digital divide in Malaysia 🇲🇾   More on this story ⤵️#EricssonMWC #MWC23",,technology
"As the digital landscape evolves, Malaysia is in growing need to update the Communications and Multimedia Act 1998.  One crucial update to the Act is the regulation of alternative media sites, esp when public interest issues are reported in a way that mimics real reporting.",,technology
"Attended back to back selective 19 sessions at  #MWCBarcelona ! Listening and then seeing the many advances in mobile telecommunications and digital economy space, makes me really angry with what is happening in Malaysia ! Absence of leadership in this space is shocking ! https://t.co/3l1r4JTv8L",,technology
Congratulations to @JohanMerican on his appointment as the new Treasury Secretary General. We are thrilled to have a leader who understands the crucial role that the digital economy can play in boosting Malaysia's economy. @MOFmalaysia #MalaysiaDigital,,technology
"Welcome and Opening Remarks at the 27th Digital Financial Services Working Group Meeting in Malaysia, Kuala Lampur #dgswg #afi #DigitalPayments #policy #regulation #malaysia",,technology
"Exciting news! MDEC has signed an MoU with @GSMA, the Groupe Speciale Mobile Association, to accelerate the development of 5G applications and spur Malaysia's digital economy growth. https://t.co/BxhlsGU9H3",,technology
Honoured to be given the opportunity to contribute to this important document for Malaysia. Enhancing familiarity must be the first step to increasing maturity within the space of Digital Health &amp  this will naturally lead to greater adoption of innovations &amp  solutions in Malaysia https://t.co/OtpS1NTVlh,,technology
